,Title,Unnamed: 1,GMD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Publisher,Unnamed: 7,Unnamed: 8,Type of book,Call #,?,Publishing city,Call #.1,?.1,?.2,?.3,Author,Category,Item
160,Aku Ingin Punya Teman,eman,Text,,,,Bhuana Ilmu Populer,2007,,Bilingual Book,813,,Jakarta,813,,,,<Meidya Derni>,<Cerita Anak>,<T700439>
161,Aku Ingin Punya Teman,eman,Text,,,,Bhuana Ilmu Populer,2007,,Bilingual Book,813,,Jakarta,813,,,,<Meidya Derni>,<Cerita Anak>,<T702690>
162,Aku Ingin Tahu #1,u #1,Text,,,,Quality Press,1997,,Jawaban Bagi Ratusan Pertanyaan yang diajukan Anak-anak,121,,Jakarta,121,,,,<Arkady Leokum>,<Pengetahuan Dewasa>,<T701720>
163,Aku Ingin Tahu #2,u #2,Text,,,,Quality Press,1997,,Jawaban Bagi Ratusan Pertanyaan yang diajukan Anak-anak,121,,Jakarta,121,,,,<Arkady Leokum>,<Pengetahuan Dewasa>,<T701721>
164,Aku Ingin Tahu #3,u #3,Text,,,,Quality Press,1997,,Jawaban Bagi Ratusan Pertanyaan yang diajukan Anak-anak,121,,Jakarta,121,,,,<Arkady Leokum>,<Pengetahuan Dewasa>,<T701722>
165,Aku Ingin Tahu #4,u #4,Text,,,,Quality Press,1997,,Jawaban Bagi Ratusan Pertanyaan yang diajukan Anak-anak,121,,Jakarta,121,,,,<Arkady Leokum>,<Pengetahuan Dewasa>,<T701723>
166,Aku Ingin Tahu Mengapa,gapa,Text,,,,Quality Press,,,Aku Ingin Tahu Mengapa,572,,,572,,,,<Alexander Sindoro>,<Pengetahuan Dewasa>,<T700277>
167,Aku Inilah,ilah,Text,,,,Yayasan Komunikasi Bina Kasih,2000,,Alkitab Bergambar untuk Semua Umur,226,,Jakarta,226,,,,<H A Oppusunggu >,<Buku Rohani>,<T703900>
168,Aku Mau Antre,ntre,Text,,,,PT. Senama Sejahtera Utama,-,,Seri Karakter,,,Bekasi Barat,,,,,<Reny Novita >,<Pengetahuan Anak>,<T704958>
169,Aku Mau Berbagi,bagi,Text,,,,PT. Senama Sejahtera Utama,-,,Seri Karakter,,,Bekasi Barat,,,,,<Reny Novita >,<Pengetahuan Anak>,<T704960>
170,Aku Mau Gosok Gigi,Gigi,Text,,,,PT. Senama Sejahtera Utama,-,,Seri Karakter,,,Bekasi Barat,,,,,<Reny Novita >,<Pengetahuan Anak>,<T704957>
171,Aku Mau Makan Sayur,ayur,Text,,,,PT. Senama Sejahtera Utama,-,,Seri Karakter,,,Bekasi Barat,,,,,<Reny Novita >,<Pengetahuan Anak>,<T704956>
172,Aku Mau Mandi,andi,Text,,,,PT. Senama Sejahtera Utama,-,,Seri Karakter,,,Bekasi Barat,,,,,<Reny Novita >,<Pengetahuan Anak>,<T704959>
173,Aku Menyertai Kamu,Kamu,Text,,,,Yayasan Komunikasi Bina Kasih,2001,,Alkitab Bergambar untuk Semua Umur,226,,Jakarta,226,,,,<H A Oppusunggu >,<Buku Rohani>,<T703901><T703902>
175,Aku Pasti Sukses,kses,Text,,,,Sucaco,2008,,Seri Karakter Supreme,153.8,,Jakarta,153.8,,,,<Elly Soepono >,<Cerita Anak>,<T704326>
176,Aku Pernah Mati,Mati,Text,,,,BPK Gunung Mulia,1997,,Kesaksian,248,,Jakarta,248,,,,<G G Ritchie>,<Buku Rohani>,<T703892>
177,Aku Siap! Aku Bisa! SD Kelas II,s II,Text,,,,Erlangga,,,Buku Pelajaran,370.76,,Jakarta,370.76,,,,<Bambang Sutejo>,<Buku Pelajaran>,<T702649>
178,Aku Siap! Aku Bisa! SD Kelas III, III,Text,,,,Erlangga,,,Buku Pelajaran,370.76,,Jakarta,370.76,,,,<Bambang Sutejo>,<Buku Pelajaran>,<T702606>
179,Aku Siap! Aku Bisa! SD Kelas IV,s IV,Text,,,,Erlangga,,,Buku Pelajaran,370.76,,Jakarta,370.76,,,,<Bambang Sutejo>,<Buku Pelajaran>,<T702607>
180,Aku Tidak Tidur Sembarangan,ngan,Text,,,,Dar! Mizan,,,Cerita Balita,813,,Bandung,813,,,,<Dadan Ramadhan >,<Cerita Anak>,<T704158>
181,Akulah Kadonya,onya,Text,,,,Gramedia Pustaka Umum,2008,,Fun Touch Teachs,813,,Jakarta,813,,,,<Moony>,<Cerita Anak>,<T701546>
182,Al's Sky-High Adventure,ture,Text,,,,Gramedia Pustaka Utama,2009,,Disney Pixar,823,,Jakarta,823,,,,<Luke Paulson >,<Cerita Anak>,<T704561>
183,Aladdin,ddin,Text,,,,Pelangi Sdn. Bhd.,,,Pelangi's Little Book Series,823,,Malaysia,823,,,,<Nuora Edibimbi>,<Cerita Anak>,<T701949>
184,Aladdin,ddin,Text,,,,Gramedia Pustaka Utama,2011,,The Magical Story of the Movie,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704687>
185,"Aladdin, Gua Keajaiban",iban,Text,,,,Gramedia Pustaka Utama,2007,,Seri Pustaka Awal,823,,Jakarta,823,,,,<Ann Braybrooks>,<Cerita Anak>,<T702747>
186,Aladin,adin,Text,,,,Gramedia Pustaka Utama,,,Seri Pustaka Kecil,823,,,823,,,,<Karen Kreider>,<Cerita Anak>,<T700059>
187,Aladin,adin,Text,,,,Gramedia Pustaka Utama,2000,,Seri Pustaka Kecil,823,,Jakarta,823,,,,<Karen Kreider>,<Cerita Anak>,<T702937>
188,Aladin,adin,Text,,,,Gramedia Pustaka Utama,1999,,Seri Pustaka Kecil,823,,Jakarta,823,,,,<Karen Kreider>,<Cerita Anak>,<T702938>
189,Aladin dan Lampu Ajaib,jaib,Text,,,,Elex Media Komputindo,1992,,Buku Dongeng Anak-Anak Bergambar,892.7,,Jakarta,892.7,,,,<Shogo Hirata>,<Cerita Anak>,<T701830>
190,Alam & Margasatwa  Amerika Utara,tara,Text,,,,Tira Pustaka,1981,,Pustaka Alam - Life,523.17,,Jakarta,523.17,,,,<Peter Farb>,<Pengetahuan Dewasa>,<T701760>
191,Alam dan Margasatwa Afrika,rika,Text,,,,Tira Pustaka,1984,,Pustaka Alam - Life,523.16,,Jakarta,523.16,,,,<Archie Carr>,<Pengetahuan Dewasa>,<T701758>
192,Alam dan Margasatwa Amerika Selatan,atan,Text,,,,Tira Pustaka,1985,,Pustaka Alam - Life,523.18,,Jakarta,523.18,,,,<Marston Bates>,<Pengetahuan Dewasa>,<T701751>
193,Alam dan Margasatwa Asia Tropik,opik,Text,,,,Tira Pustaka,1983,,Pustaka Alam - Life,523.15,,Jakarta,523.15,,,,<S. Dilon Ripley>,<Pengetahuan Dewasa>,<T701766>
194,Alam dan Margasatwa Australasia,asia,Text,,,,Tira Pustaka,1983,,Pustaka Alam - Life,523.19,,Jakarta,523.19,,,,<David Bergamini>,<Pengetahuan Dewasa>,<T701761>
195,Alam dan Margasatwa Erasia,asia,Text,,,,Tira Pustaka,1985,,Pustaka Alam - Life,523.15,,Jakarta,523.15,,,,<Francois Bourliere>,<Pengetahuan Dewasa>,<T701759>
196,Alam Sekitar,itar,Text,,,,Bhuana Ilmu Populer,2009,,Ensiklopedia Junior,803,,Jakarta,803,,,,<Emilie Beaumont>,<Pengetahuan Dewasa>,<T702109>
197,Alat Transportasi 2,si 2,Text,,,,Elex Media Komputindo,2002,,Seri Tanya Jawab,388.34,,Jakarta,388.34,,,,<Philip Brooks >,<Pengetahuan Anak>,<T703197>
198,Albert Einstein,tein,Text,,,,Elex Media Komputindo,,,Seri Tokoh Dunia,926,,,926,,,,<Team Elex>,<Pengetahuan Anak>,<T700368>
199,Albert Einstein,tein,Text,,,,Elex Media Komputindo,2009,,Seri Tokoh Dunia,926,,Jakarta,926,,,,<Jhen Fe Jau>,<Pengetahuan Anak>,<T702833><T702220>
201,Albert Einstien & Relativitas,itas,Text,,,,Quality Press,,,Seri Penemuan Ilmiah,925,,,925,,,,<Steven Parker>,<Pengetahuan Anak>,<T700166>
202,Albert Schweitzer,tzer,Text,,,,Elex Media Komputindo,2006,,Seri Tokoh Dunia,925,,Jakarta,925,,,,<Klara Siauw>,<Pengetahuan Anak>,<T700380>
203,Albert Schweitzer,tzer,Text,,,,Elex Media Komputindo,2008,,Seri Tokoh Dunia,925,,Jakarta,925,,,,<Cho Heng Ye>,<Pengetahuan Anak>,<T702822>
204,Alexander Agung,gung,Text,,,,Pustaka Lebah,2008,,Great Classic Collections,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Cerita Anak>,<T702999>
205,Alexander Graham Bell,Bell,Text,,,,Elex Media Komputindo,,,Seri Tokoh Dunia,926,,,926,,,,<Team Elex>,<Pengetahuan Anak>,<T700370>
206,Alexander Graham Bell,Bell,Text,,,,Elex Media Komputindo,2002,,Seri Tokoh Ternama,926,,Jakarta,926,,,,<Emma Fischel >,<Pengetahuan Anak>,<T704253><T700687><T700688>
209,Alexander Graham Bell & Telepon,epon,Text,,,,Quality Press,,,Seri Penemuan Ilmiah,925,,,925,,,,<Steven Parker>,<Pengetahuan Anak>,<T700167>
210,Alexander The Great,reat,Text,,,,Elex Media Komputindo,2007,,Seri Tokoh Dunia,922,,Jakarta,922,,,,<Comic Tribe>,<Pengetahuan Anak>,<T700691>
211,Alexander The Great,reat,Text,,,,Elex Media Komputindo,2006,,Seri Tokoh Dunia,923,,Jakarta,923,,,,<Comic Tribe>,<Pengetahuan Anak>,<T702900><T700692>
213,Alfred Bernhard Nobel,obel,Text,,,,Elex Media Komputindo,,,Seri Tokoh Dunia,926,,,926,,,,<Team Elex>,<Pengetahuan Anak>,<T700364>
214,Alfred Bernhard Nobel,obel,Text,,,,Elex Media Komputindo,2008,,Seri Tokoh Dunia,926,,Jakarta,926,,,,<Tan Fe Jau>,<Pengetahuan Anak>,<T702828>
215,Alfred yang Agung,gung,Text,,,,Elex Media Komputindo,2002,,Seri Tokoh Ternama,922,,Jakarta,922,,,,<Andrew Matthews >,<Pengetahuan Anak>,<T704618>
216,Algoritma dan Struktur Data Bahasa C,sa C,Text,,,,Mitra Wacana Media,2009,,Computer Book,5,,Jakarta,5,,,,<Thompson Susabda Ngoen>,<Umum>,<T702668>
217,Ali Baba,Baba,Text,,,,Pelangi Sdn. Bhd.,,,Pelangi's Little Book Series,823,,Malaysia,823,,,,<Nuora Edibimbi>,<Cerita Anak>,<T701953>
218,Ali Baba dan 40 Penyamun,amun,Text,,,,Bhuana Ilmu Populer,2009,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704164>
219,Alibaba dan 40 Penyamun,amun,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,892.7,,Jakarta,892.7,,,,<Shogo Hirata>,<Cerita Anak>,<T701822>
220,Alice di Negeri Ajaib,jaib,Text,,,,Binarupa Aksara,,,Buku Cerita Dengan Gambar Tempel,823,,,823,,,,<Esther S. Mandjani>,<Cerita Anak>,<T700103>
221,Alice di Negeri Ajaib,jaib,Text,,,,Elex Media Komputindo,1993,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701836>
222,Alice in Wonderland,land,Text,,,,Gramedia Pustaka Utama,2006,,Seri Pustaka Kecil Edisi Bhs Inggris,823,,Jakarta,823,,,,<Teddy Slater>,<Cerita Anak>,<T701956>
223,Alice The Brace ( Alice Sang Pemberani ),ni ),Text,,,,Gramedia Pustaka Utama,2007,,Alice,823,,Jakarta,823,,,,<Phyllis Reynolds Naylor>,<Cerita Dewasa>,<T701162><T701163>
225,Alien Street 2,et 2,Text,,,,Elex Media Komputindo,2000,,Komik,741.3,,Jakarta,741.3,,,,<Minako Narita>,<Komik Bergambar>,<T702460>
226,Allosaurus Si Gigi Gergaji,gaji,Text,,,,Bestari Kids,2010,,Seri Pengenalan Dinosaurus,567,,Jakarta,567,,,,<Hasna Nelfia >,<Pengetahuan Anak>,<T704141>
227,"Alpin, Penyanyi Dua Minggu ",ggu ,Text,,,,Gramedia Widiasarana Indonesia,2001,,Kumpulan Dongeng Nina Bobok,823,,Jakarta,823,,,,<Endratni Haryadi >,<Cerita Anak>,<T703206>
228,Aluminium Si Logam Ringan,ngan,Text,,,,Bestari Kids,2010,,Seri Sains Logam,669,,Jakarta,669,,,,<Koko Nata>< Dedi Fadilah >,<Pengetahuan Anak>,<T704265>
229,Amber and the Hot Pepper Jelly,elly,Text,,,,Gramedia Pustaka Utama,2008,,Novel,813,,Jakarta,813,,,,<Karen McCombie>,<Novel / Fiksi>,<T702680>
230,Amerika Mengenal Ragam Budaya Dan Geografi,rafi,Text,,,,Tiga Serangkai,2007,,Perjalanan Wisata,917.3,,Solo,917.3,,,,<Elaine Jackson>,<Pengetahuan Anak>,<T700861><T700862><T700863><T700864><T700865><T700866><T700867>
237,Anak Binatang,tang,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,590,,Bandung,590,,,,<Tim XACT >,<Pengetahuan Anak>,<T703660>
238,Anak Binatang,tang,Text,,,,Tiga Serangkai,,,Dunia Ajaib,590,,Solo,590,,,,<Mary Novick >,<Pengetahuan Anak>,<T704383>
239,Anak Binatang,tang,Text,,,,Tiga Serangkai,2009,,Dunia Ajaib,590,,Solo,590,,,,<Mary Novick >,<Pengetahuan Anak>,<T704539>
240,Anak Dalam Cermin,rmin,Text,,,,Gramedia Pustaka Utama,2007,,Seri Kumbang,813,,Jakarta,813,,,,<Enid Blyton>,<Cerita Anak>,<T700592>
241,Anak Desa Menggapai Cita,Cita,Text,,,,Lembaga Literatur Baptis,1993,,Novelet Anak-anak,248,,Bandung,248,,,,<Panus HS>,<Novel / Fiksi>,<T703904>
242,Anak Itik Yang buruk Rupa,Rupa,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700295>
243,Anak Itik yang Buruk Rupa,Rupa,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701817>
244,Anak Jujur,ujur,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T701399>
245,Anak Kelinci,inci,Text,,,,Mandira Jaya Abadi,2001,,Melihat Mereka Tumbuh,599,,Semarang,599,,,,<Barrie Watts>,<Pengetahuan Anak>,<T704087>
246,Anak Konyol,nyol,Text,,,,Bintang Indonesia,,,Tebak-tebakan,817,,Jakarta,817,,,,<Elga Aphrodita >,<Pengetahuan Anak>,<T704534>
247,Anak Kucing,cing,Text,,,,Mandira Jaya Abadi,2001,,Melihat Mereka Tumbuh,599,,Semarang,599,,,,<Jane Burton >,<Pengetahuan Anak>,<T704088>
248,Anak Laki-laki di Balik Jendela (Boy at the Window),dow),Text,,,,Indeks,2011,,Kesehatan Emosi,152.4,,Jakarta,152.4,,,,<Joy Cowley >,<Cerita Anak>,<T704653>
249,Anak Pemaaf,maaf,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T701402>
250,Anak Pemaaf,maaf,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T702696>
251,Anak Penolong,long,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir >,<Cerita Anak>,<T704436>
252,Anak Sabar,abar,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T702700>
253,Anak Santun,ntun,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T701397>
254,Anak Santun,ntun,Text,,,,Tiga Serangkai,2008,,Aku Anak Muslim,813,,Solo,813,,,,<Ali Muakhir>,<Cerita Anak>,<T702694>
255,Anak Siapakah Ini?,Ini?,Text,,,,Immanuel,2000,,Buku Rohani,248,,Jakarta,248,,,,<Bill Wilson >,<Buku Rohani>,<T703857>
256,Anak Tani,Tani,Text,,,,Bpk Gunung Mulia,2006,,Seri Rumah Kecil,929,,Jakarta,929,,,,<Laura Ingalls Wilder>,<Cerita Dewasa>,<T701091><T701092>
258,Anak Tikus yang Ingin Menjadi Raja,Raja,Text,,,,Libri,2011,,Seri Semut,813,,Jakarta,813,,,,<Nana Ruslana >,<Cerita Anak>,<T704694>
259,Anak Top, Top,Text,,,,Bintang Indonesia,,,Tebak-tebakan,817,,Jakarta,817,,,,<Elga Aphrodita >,<Pengetahuan Anak>,<T704535>
260,Anak Yang Suka Berteriak 'Serigala',ala',Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700308>
261,Anakku Dipanggil Pulang ke Sorga,orga,Text,,,,BPK Gunung Mulia,2000,,Seri Kesaksian,248,,Jakarta,248,,,,<Gerry Kasih >,<Buku Rohani>,<T703880>
262,Ande-Ande Lumut,umut,Text,,,,Elex Media Merchandising,1999,,Cerita Asli Indonesia,398,,Jakarta,398,,,,<Tim Penulis            >,<Cerita Anak>,<T702001>
263,Aneka Jajanan Pasar Populer,uler,Text,,,,Demedia,2010,,Pastry Trendy,641.5,,Jakarta,641.5,,,,<Tim Penulis >,<Masak-kue>,<T704313>
264,Aneka Jus Berkhasiat Favorit,orit,Text,,,,CAM,2009,,Aneka Jus,641.8,,Bekasi,641.8,,,,<Cam Boga>,<Masak-minuman>,<T702193>
265,Aneka Kreasi Anyaman Sederhana dari Tali Satin,atin,Text,,,,Gramedia Pustaka Utama,2007,,Kreatifitas,745.5,,Jakarta,745.5,,,,<Olga Jusuf >,<Aktivitas - Umum>,<T703969>
266,Aneka Kreasi Dari Pita Jepang,pang,Text,,,,Gramedia Pustaka Utama,2007,,Kreatifitas,745.5,,Jakarta,745.5,,,,<Olga Jusuf >,<Aktivitas - Umum>,<T703972>
267,Aneka Lumpia & Risoles,oles,Text,,,,Gramedia Pustaka Utama,2007,,Seri Usaha Boga,641.8,,Jakarta,641.8,,,,<Sufi S. Y>,<Masak-kue>,<T700480>
268,Aneka Masakan Ayam untuk Keluarga & Usaha,saha,Text,,,,Demedia,2010,,Bakul Kuliner Populer,641.6,,Jakarta,641.6,,,,<Tim Penulis >,<Masak-makanan>,<T704297>
269,Aneka Masakan dari Sayur,ayur,Text,,,,Media Boga Utama,2007,,Kumpulan Resep Khusus Pemula,641.5,,Jakarta,641.5,,,,<Koes Sabandiyah>,<Masak-makanan>,<T700503>
270,Aneka Masakan Ikan Nusantara,tara,Text,,,,Demedia,2009,,Cita Rasa Nusantara,641.8,,Jakarta,641.8,,,,<Tim Dapur Demedia >,<Masak-makanan>,<T703155>
271,Aneka Masakan Ikan Nusantara,tara,Text,,,,Demedia,2009,,Cita Rasa Nusantara,641.8,,Jakarta,641.8,,,,<Tim Penulis >,<Masak-makanan>,<T704312>
272,Aneka Masakan Jawa,Jawa,Text,,,,Demedia,2008,,Cita Rasa Nusantara,641.5,,Jakarta,641.5,,,,<Tim Dapur Demedia >,<Masak-makanan>,<T703156>
273,Aneka Masakan Manado,nado,Text,,,,DeMedia Pustaka,2008,,Cita Rasa Nusantara,641.5,,Jakarta,641.5,,,,<Tim Penulis                     >,<Masak-makanan>,<T702190>
274,Aneka Masakan Sunda,unda,Text,,,,DeMedia Pustaka,2008,,Cita rasa Nusantara,641.7,,Jakarta,641.7,,,,<Tim Dapur DeMedia>,<Masak-makanan>,<T700653>
275,Aneka Mochi,ochi,Text,,,,Gramedia Pustaka Utama,2008,,Step By Step,641.8,,Jakarta,641.8,,,,<Sisca Susanto >,<Masak-kue>,<T703835>
276,Aneka Model,odel,Text,,,,Grasindo,1999,,Seni Melipat Kertas,372.5,,Jakarta,372.5,,,,<Miyoko Alam>,<Aktivitas - Umum>,<T702490>
277,Aneka Olahan Roti,Roti,Text,,,,Dian Digtal Media,,,Seri Memasak untuk Pemula,641.8,,Jakarta,641.8,,,,<Tim Penulis>,<Masak-kue>,<T701579>
278,Aneka Pepes Populer,uler,Text,,,,DeMedia Pustaka,2008,,Bakul Kuliner Populer,641.7,,Jakarta,641.7,,,,<Tim Dapur DeMedia>,<Masak-makanan>,<T700656>
279,Aneka Sambal Nusantara,tara,Text,,,,Demedia,2008,,Cita Rasa Nusantara,641.6,,Jakarta,641.6,,,,<Tim Dapur Demedia >,<Masak-makanan>,<T703157>
280,Aneka Sate Nusantara,tara,Text,,,,Demedia,2008,,Cita Rasa Nusantara,641.7,,Jakarta,641.7,,,,<Tim Dapur Demedia >,<Masak-makanan>,<T703158>
281,Aneka Snack Favorit,orit,Text,,,,CAM,2009,,Aneka Snack,641.8,,Bekasi,641.8,,,,<Cam Boga>,<Masak-kue>,<T702194>
282,Aneka Soto Nusantara,tara,Text,,,,Kawan Pustaka,2007,,-,641,,Jakarta,641,,,,<Yuni Pradata>,<Masak-makanan>,<T700497>
283,Anggota Tubuh,ubuh,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,611,,Bandung,611,,,,<Tim XACT>,<Pengetahuan Anak>,<T703103>
284,Anggota Tubuh,ubuh,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,611,,Bandung,611,,,,<Tim XACT >,<Pengetahuan Anak>,<T703663>
285,Angin,ngin,Text,,,,Elex Media Komputindo,2009,,Cerita Sains,551.5,,Jakarta,551.5,,,,<Sylvia Tanuadji>,<Cerita Anak>,<T702541>
286,Angka,ngka,Text,,,,Quality Press,1996,,Tinggal Landas Bersama,823,,Jakarta,823,,,,<Sally Hewitt>,<Pengetahuan Anak>,<T701610>
287,Angka,ngka,Text,,,,Tiga Serangkai,,,Dunia Ajaib,153.3,,Solo,153.3,,,,<Mary Novick >,<Pengetahuan Anak>,<T704385>
288,Angka 1-20 Indonesia-Inggris,gris,Text,,,,Wahyu Media,2009,,Mengenal dan Mewarnai,400.42,,Jakarta,400.42,,,,<Tim Kreatif Wahyu Media>,<Aktivitas Anak>,<T702565>
289,Angka Genap,enap,Text,,,,PT. Buana Ilmu Populer,-,,Jika Kamu Menjadi,,,Jakarta,,,,,<Sheilla Karmelita>,<Pengetahuan Anak>,<T704933>
290,Angklung,lung,Text,,,,Elex Media Komputindo,2007,,Seri Pusata Nusantara,789,,Jakarta,789,,,,<Aylawati Sarwono>,<Pengetahuan Anak>,<T700507>
291,Angklung,lung,Text,,,,Elex Media Komputindo,2007,,Seri Pustaka Nusantara,789,,Jakarta,789,,,,<Aylawati Sarwono>,<Pengetahuan Anak>,<T702811>
292,Angklung,lung,Text,,,,Elex Media Komputindo,2007,,Seri Pustaka Nusantara,789,,Jakarta,789,,,,<Aylawati Sarwono>,<Pengetahuan Anak>,<T702812><T701339>
294,Angkutan,utan,Text,,,,Tira Pustaka,1983,,Khasanah Pengetahuan Bagi Anak-anak,388,,Jakarta,388,,,,<Kiyoshi Takagishi >,<Pengetahuan Dewasa>,<T703415>
295,Angsa Liar,Liar,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704670>
296,Animal Sticker book,book,Text,,,,Quality Press,,,"Fun To Colour, Fun To Learn",153.3,,,153.3,,,,<->,<Aktivitas Anak>,<T700338><T705004><T704219>
299,Animals (Hewan),wan),Text,,,,Gramedia Pustaka Utama,2010,,Lihat Sekelilingmu,590,,Jakarta,590,,,,<Anna Casalis >,<Pengetahuan Anak>,<T704229>
300,Anjing Furandaasu,aasu,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701838>
301,Anjing Laut,Laut,Text,,,,Quality Press,,,Buku Mengenai Dunia Bintang,597,,,597,,,,<Jinny Johnson>,<Pengetahuan Anak>,<T700149>
302,"Anne, si Rambut Merah",erah,Text,,,,Elex Media Komputindo,1993,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701835>
303,Ant ( Semut ),ut ),Text,,,,Bestari Kids,2008,,Animal Around Us,595.7,,Jakarta,595.7,,,,<Setiawan G. Sasongko>,<Pengetahuan Anak>,<T700619>
304,Ant (Semut),mut),Text,,,,Bestari Buana Murni,2008,,Animal Around Us,595.7,,Jakarta,595.7,,,,<Setiawan G Sasongko >,<Pengetahuan Anak>,<T703574>
305,Apa dan Siapa dalam Alkitab,itab,Text,,,,Yayasan Kalam Hidup,2007,,Buku Rohani,268,,Bandung,268,,,,<J Stephen Lang >,<Buku Rohani>,<T704467>
306,Apa Yang Terjadi Pada Diriku ?,ku ?,Text,,,,Erlangga,2007,,Khusus Cowok,152,,Jakarta,152,,,,<Alex Frith>,<Pengetahuan Dewasa>,<T700944><T700945>
308,Apakah Bayangan Itu ?,tu ?,Text,,,,Erlangga For Kids,2003,,Apa Pendapatmu ?,1.4,,Jakarta,1.4,,,,<Jackie Holderness>,<Pengetahuan Anak>,<T701296>
309,Apakah Guna Roda ?,da ?,Text,,,,Erlangga For Kids,2003,,Apa Pendapatmu ?,1.4,,Jakarta,1.4,,,,<Jim Pipe>,<Pengetahuan Anak>,<T701295>
310,Apakah Pelangi Itu ?,tu ?,Text,,,,Erlangga For Kids,2003,,Apa Pendapatmu ?,1.4,,Jakarta,1.4,,,,<Jackie Holderness>,<Pengetahuan Anak>,<T701293>
311,Apatosaurus Si Ekor Cambuk,mbuk,Text,,,,Bestari Kids,2010,,Seri Pengenalan Dinosaurus,567,,Jakarta,567,,,,<Hasna Nelfia >,<Pengetahuan Anak>,<T704140>
312,Aplikasi Statistik Praktis dengan SPSS 9,SS 9,Text,,,,PT. Elex Media Komputindo,2001,,Pengetahuan,,,Jakarta,,,,,<Syahri Alhusin >,<Pengetahuan Dewasa>,<T704883>
313,Apotek Hidup dari Sayuran & Tanaman Pangan,ngan,Text,,,,Yrama Widya,2009,,Seri Tanaman Obat,635,,Bandung,635,,,,<Entin Septiatin>,<Umum>,<T702572>
314,Apotek Hidup dari Tanaman Buah,Buah,Text,,,,Yrama Widya,2009,,Seri Tanaman Obat,634,,Bandung,634,,,,<Entin Septiatin>,<Umum>,<T702571>
315,April Caf_,Caf_,Text,,,,Gramedia Pustaka Utama,2006,,Novel,813,,Jakarta,813,,,,<Syafrina Siregar >,<Novel / Fiksi>,<T703395>
316,Aradian Civilization,tion,Text,,,,Pustaka Lebah,2006,,Choose Your Adventure,823,,Jakarta,823,,,,<Tim Penulis>,<Cerita Anak>,<T702953>
317,Archaeopteryx,eryx,Text,,,,Lucky Publishers,,,Fakta Mengenai Dinosaurus,567,,,567,,,,<Alexander Sindoro>,<Pengetahuan Anak>,<T700189>
318,Archaeopteryx ( Burung Pertama ),ma ),Text,,,,PT. Gramedia Pustaka Utama,2012,,Komik Dino,,,Jakarta,,,,,<Rosi L. Simamora>,<Pengetahuan Anak>,<T704917>
319,Are You a Dragonfly?,fly?,Text,,,,Jakarta Books,2002,,Up The Garden Path,823,,Jakarta,823,,,,<Judy Allen >,<Pengetahuan Anak>,<T704106>
320,Ari Naik Pedati,dati,Text,,,,Tira Pustaka,1999,,Ira & Ari,813,,Jakarta,813,,,,<R Sumadia >,<Cerita Anak>,<T704532>
321,Ariel and the Aquamarine Jewel ( Ariel dan Permata Akuamarin ),in ),Text,,,,Gramedia Pustaka Utama,2008,,Disney Princess,823,,Jakarta,823,,,,<Lara Bergen>,<Cerita Anak>,<T701467>
322,Ariel's Baby Beau (Anak Kuda Kesayangan Ariel),iel),Text,,,,Gramedia Pustaka Utama,2009,,Disney Princess,823,,Jakarta,823,,,,<Catherine Hapka>,<Cerita Anak>,<T702114>
